Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
2846655876,"Nov 6, 2019, 11:42:08 PM",The Rodlun Chronicles ,Run,,2121,7.18,,,false,,activities/2846655876.gpx,74.84269714355469,,2121.0,1975.0,7180.60009765625,5.300000190734863,,104.08999633789062,,116.19999694824219,193.60000610351562,14.199999809265137,0.013926412910223007,,,,,,,,,675.9444580078125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850945653,"Nov 8, 2019, 11:31:07 PM",Jejune & Guileless,Run,"",1891,5.41,,,false,,activities/2850945653.gpx,74.84269714355469,,1891.0,1581.0,5412.0,5.5,,40.00553512573242,,82.80000305175781,116.5999984741211,10.0,-0.014781965874135494,,,,,,,,,504.8663330078125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856304093,"Nov 10, 2019, 9:35:02 PM",Saucy Run,Run,"",2792,8.41,,,false,,activities/2856304093.gpx,74.84269714355469,,2792.0,2268.0,8414.400390625,5.300000190734863,,35.763187408447266,,78.0999984741211,116.69999694824219,34.5,-0.013072827830910683,,,,,,,,,784.6660766601562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858267561,"Nov 11, 2019, 7:31:52 PM",Windy as Balls,Run,,3565,10.66,,,false,,activities/2858267561.gpx,74.84269714355469,,3565.0,2953.0,10663.2998046875,5.400000095367432,,139.65762329101562,,75.0999984741211,192.0,16.700000762939453,0.000937795965000987,,,,,,,,,1013.751220703125,,,,,,,,,,,,,,,,0.0,,,11024.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863368222,"Nov 14, 2019, 12:29:10 AM",Chilly Little Thing,Run,"",1331,4.14,,,false,,activities/2863368222.gpx,74.84269714355469,,1331.0,1114.0,4144.10009765625,6.099999904632568,,52.69221496582031,,85.9000015258789,121.0,13.899999618530273,0.014478415250778198,,,,,,,,,390.6732177734375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867519014,"Nov 15, 2019, 11:58:56 PM",Afternoon Run + 3 x Tegart Hill,Run,39 40 40 s,2376,7.17,,,false,,activities/2867519014.gpx,74.84269714355469,,2376.0,1967.0,7175.0,6.199999809265137,3.647686719894409,134.69195556640625,,104.4000015258789,158.60000610351562,15.100000381469727,0.0013937281910330057,,,,,,,,,689.0760498046875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869716336,"Nov 16, 2019, 7:34:55 PM",Lunch Run,Run,"",2924,9.34,,,false,,activities/2869716336.gpx,74.84269714355469,,2924.0,2747.0,9345.099609375,5.099999904632568,3.4019293785095215,131.0327606201172,131.33299255371094,83.4000015258789,181.1999969482422,18.799999237060547,-0.003210238413885236,,,,,,,,,892.2566528320312,,,,,,,,,,,,,,0.0,,0.0,,,9702.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877557499,"Nov 19, 2019, 11:33:36 PM",Longer Man,Run,"",3814,11.88,,,false,,activities/2877557499.gpx,74.84269714355469,,3814.0,3355.0,11884.7998046875,5.099999904632568,3.5424141883850098,99.34899139404297,,79.4000015258789,119.4000015258789,22.299999237060547,0.06142299249768257,,,,,,,,,1112.614990234375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879887119,"Nov 20, 2019, 11:36:52 PM",Gps sucks pt 2,Run,,363,0.95,,,false,,activities/2879887119.gpx,74.84269714355469,,363.0,361.0,951.9000244140625,5.0,2.6368420124053955,2.1623809337615967,,82.4000015258789,112.0999984741211,18.5,-3.1200757026672363,,,,,,,,,84.95054626464844,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882242173,"Nov 21, 2019, 11:51:26 PM",Nasty Fast Long Run,Run,"",4536,14.97,,,false,,activities/2882242173.gpx,74.84269714355469,,4536.0,3973.0,14971.599609375,6.699999809265137,3.768336296081543,76.6657943725586,,61.70000076293945,116.19999694824219,10.100000381469727,-0.03807208314538002,,,,,,,,,1385.6466064453125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886509112,"Nov 23, 2019, 11:05:24 PM",Fast,Run,"",2033,7.13,,,false,,activities/2886509112.gpx,74.84269714355469,,2033.0,1837.0,7136.2998046875,5.5,3.8847577571868896,42.25714111328125,,83.0,119.4000015258789,6.0,-0.44560906291007996,,,,,,,,,657.3598022460938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
